SMILES,NLL
CC(NC(=O)Cc1ccc(N)cc1)C(=O)Nc1cccc(-c2cnc3ccccc3c2)c1,32.83481216430664
N#Cc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccccc5Cl)c(=O)c4cc3c2=O)cc1,12.27241325378418
CC(=O)Nc1ccc(Cc2[nH]c(C=Cc3c(C)cc(C)cc3C)c(C(=O)N=c3ccc(C#N)c[nH]3)c2C)cc1,34.143890380859375
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(N)nc4)nc(-c4ccc(N=Cc5cc(C=O)c(O)c(C=O)c5O)nc4)n3)cn2)cc1,10.23885726928711
Oc1ccc(C=Cc2cc(C=Cc3cc(O)cc(O)c3)ccc2O)cc1,13.856374740600586
C#Cc1ccc(C#N)cc1,3.5766377449035645
N#Cc1cc(C#N)c2ccc3c(C#N)cc(C#N)c4ccc1c2c43,3.911874532699585
Nc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(N4C(=O)c5ccc6c7c(ccc(c57)C4=O)C(=O)OC6=O)cc3)n2)cc1,6.6932573318481445
N#Cc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(C#N)cc5)c(=O)c4cc3c2=O)cc1,3.91432523727417
Cc1ccc2c(c1)[nH]c1c(C#N)c(-c3ccc(Cl)cc3)c(C#N)c(=N)n12,21.04964828491211
CCN(C)c1ncc(-c2nc(-c3ccc(N)nc3)nc(-c3ccc(N)nc3)n2)cn1,20.436046600341797
Cc1nc2ccccc2c(C#N)c1C,16.15598487854004
N#Cc1sc2nc(-c3ccc(N)cc3)nc(-c3nc(=N)n(S(=O)(=O)c4ccccc4)n3-c3ccccc3)c2c1N,38.22309875488281
Clc1nc(Cl)nc(-c2ccc(-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)cc2)n1,5.3408098220825195
N#Cc1cccc(C#N)n1,4.034287452697754
CC(C)c1ccc(-n2c(-c3ccc(C#N)cc3)cc3c2cc(-c2ccc(C#N)cc2)n3-c2ccc(C#N)cc2)cc1,8.919736862182617
N#CC=CC#N,3.883671522140503
N#Cc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(N4C(=O)c5cccc6cccc(c56)C4=O)cc3)n2)cc1,7.7095561027526855
Cc1ccc2nc(-n3c(-c4ccc(C#N)cc4)cc4c3cc(-c3ccc(C#N)cc3)n4-c3nc4ccc(C)cc4s3)sc2c1,3.9328339099884033
Cc1nn(-c2ccc(N)cc2)c2ncnc(N3CCOCC3)c12,21.43898582458496
Nc1ccc(-c2cccc(C3CN(C(=O)C4CC4)C3)n2)cn1,28.562389373779297
N#Cc1c(F)c(F)c(C#N)c(F)c1F,3.5806703567504883
N#Cc1ccc(-c2cc3c(-c4cncnc4)ccnc3n2Cc2cc(C#N)ccc2Oc2ccccc2C(=O)O)cc1,38.5959358215332
N#Cc1c2ccccc2c(C#N)c2ccccc12,4.498227596282959
N#Cc1ccc(-c2ccc(C#N)s2)cc1,11.959722518920898
O=Cc1ccc(CC(=O)O)cc1,19.024089813232422
Cc1c(C=O)c(-c2ccc(C#N)cc2)c2cc(Oc3cccc(N)c3)ccc2c1O,23.00054359436035
N#Cc1ccc(-c2nc(-c3ccccc3)c3oc4ccccc4c3n2)cc1,19.58922004699707
N#Cc1ccc(OCC2Cc3c(nc4ccccn34)-c3ccccc32)cc1,33.47483444213867
Nc1ccc(-c2nc(-c3ccc(N)nc3)nc(-c3ccc(N=Cc4cc(C=O)cc(C=O)c4O)nc3)n2)cn1,4.149155616760254
COc1ccccc1-c1nn2c(-c3cc[nH]c(=N)n3)cnc2s1,23.295808792114258
COc1ccc(CSCC(=O)C(Cc2ccccc2)NC(=O)c2cc(-c3ccc(C#N)cc3)nc(-c3ccc(C#N)cc3)c2)cc1,39.164791107177734
N#Cc1ccc(C#N)cc1,3.5505411624908447
Cc1cccc2cc(C)n(-c3ccc(C#N)cc3)c(=O)c12,15.537379264831543
