SMILES,NLL
CC(C)c1ccc(-n2c(-c3ccc(C#N)cc3)cc3c2cc(-c2ccc(C#N)cc2)n3-c2ccc(C(C)C)cc2)cc1,3.4600412845611572
C#Cc1ccc(C#N)cc1,3.5766377449035645
Clc1nc(Cl)nc(-[n+]2ccc(-c3ccncc3)cc2)n1,4.1543288230896
N#Cc1c(F)c(F)c(C#N)c(F)c1F,3.5806703567504883
COc1cc(-c2ccc(C#N)cc2)cc(C=O)c1OC,19.338367462158203
Nc1ccc(-c2nc(-c3ccc(N)nc3)nc(-c3ccc(N=Cc4cc(C=O)cc(C=O)c4O)nc3)n2)cn1,4.149156093597412
CN1CCN(c2ncc3nc(-c4cccnc4)c(=O)n(-c4ccccc4)c3n2)CC1,20.946088790893555
N#Cc1ccc(-c2nc3cc(CO)ccn3c2-c2ccc(C#N)cc2)cc1,17.34021759033203
O=Cc1ccc(OCc2ccccc2)cc1,13.247995376586914
Cn1cc(-c2nnc(C#N)c(N)n2)cn1,19.857215881347656
N=c1c2ccc(C(=O)O)c(O)c2ncn1-c1ccccc1,24.144142150878906
CC1(C)CCN(c2ncc(-c3ccc(C#N)cc3)c(-c3ccc(C#N)cc3)n2)C(=O)C1,16.40984535217285
N#Cc1ccc(-c2cc(C(N)=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,16.216800689697266
N#Cc1ccc(-c2cccnc2)cc1,10.676884651184082
Cc1cc(C(F)(F)F)c2c(=O)n(-c3ccc(C#N)cc3)c(C)nc2n1,21.336427688598633
Cc1c2c(cc3ccccc13)CC1(C2)C(=O)c2ccccc2C1=O,29.989437103271484
N#Cc1cc(C#N)c2ccc3c(C#N)cc(C#N)c4ccc1c2c43,3.9118757247924805
CC(C)=CCc1cc(C=O)cc(C(=O)C=Cc2ccc(O)cc2)c1O,18.08541488647461
CN1CCN(C=Nc2ccn(-c3ccc(C#N)cc3)n2)CC1,19.08074951171875
